species,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,island_Dream,island_Torgensen
0,-1.156117486762044,-1.531040426755006,-1.0721589036312658,-1.2447252104848785,-0.702319064182848,-0.41888261559499446
0,-0.4197768152229632,-1.2426507062764307,-1.0376053041475233,-1.514005821523892,-0.702319064182848,-0.41888261559499446
0,-0.4349590971103671,-1.3868455665157182,-0.4847477124076416,-0.9014496440045499,-0.702319064182848,-0.41888261559499446
0,-0.6171464797592118,0.5237363316548398,-1.0721589036312658,-1.231757022417844,-0.702319064182848,-0.41888261559499446
0,-0.16926916408080184,-2.6125018785496614,-0.24287251602144339,-0.7137923343286368,-0.702319064182848,-0.41888261559499446
0,-0.32109198295483915,-0.12514053942195263,-1.4522484979524344,-1.1203831719597817,-0.702319064182848,-0.41888261559499446
0,-0.9132009765635845,-2.179917297831799,-1.2449269010499788,-0.8381343728537336,-0.702319064182848,-0.41888261559499446
0,-0.4273679561666652,-1.2786994213362526,-0.8993909062125528,-0.9060266515576209,-0.702319064182848,-0.41888261559499446
0,-0.29072741918003125,-1.6031378568746493,0.10266347881598262,-1.0860556153117489,-0.702319064182848,-0.41888261559499446
0,-0.6626933254214228,-0.557725120139816,-1.0030517046637806,-0.8793274408313732,-0.702319064182848,-0.41888261559499446
0,0.028100500455446754,-1.3868455665157182,-1.314034100017464,-0.8900071251218722,-0.702319064182848,-0.41888261559499446
0,0.028100500455446754,-3.3695248948059207,-0.4156405134401564,-0.9441683811665463,-0.702319064182848,-0.41888261559499446
0,-0.3666388286170499,-1.7473327171139368,-0.9339445056962954,-0.6558169053230701,-0.702319064182848,-0.41888261559499446
0,-0.4805059427725779,-1.9275762924130462,-0.7611765082775824,-0.5284235284292593,-0.702319064182848,-0.41888261559499446
0,-0.32109198295483915,-0.9542609857978557,-0.7611765082775824,-0.6954843041163526,-0.702319064182848,-0.41888261559499446
0,-0.8600629899576714,-0.4856276900201712,-0.6229621103426121,-0.8320316961163056,-0.702319064182848,-0.41888261559499446
0,-0.055402049925273866,-1.8194301472335803,-0.6920693093100972,-1.2805784363172685,-0.702319064182848,-0.41888261559499446
0,0.0432827823428507,0.37954147141555283,-1.1067125031150085,-1.0189261712000401,-0.702319064182848,-0.41888261559499446
0,0.52911580273977,0.3074440412959094,0.7937354684908347,0.8668009406652324,-0.702319064182848,-0.41888261559499446
0,0.03569164139914873,-0.08909182436213155,0.4827530731371512,0.037599738967193895,-0.702319064182848,-0.41888261559499446
0,-0.4121856742792612,-0.01699439424248809,-0.035550919118987785,0.02692005467669478,1.42385427222242,-0.41888261559499446
0,-0.07058433181267727,-0.6298225502594594,0.37909227468592344,0.40986301995030594,1.42385427222242,-0.41888261559499446
0,0.9162639908685651,0.09115175093697774,-0.000997319635245187,0.09176099501186798,1.42385427222242,-0.41888261559499446
0,2.0245705686490374,-0.161189254481775,0.5518602721046364,-0.11725568324504329,1.42385427222242,-0.41888261559499446
0,0.9997665412492858,0.4516389015351963,0.8628426674583198,0.7622926015367768,1.42385427222242,-0.41888261559499446
0,0.4987512389649626,0.1632491810566212,1.7612362540356274,2.040040543435778,1.42385427222242,-0.41888261559499446
0,0.05087392328655267,0.19929789611644358,0.8282890679745772,1.792119300977763,1.42385427222242,-0.41888261559499446
0,1.7664717765631737,-0.1972379695415974,0.17177067778346783,0.24280224426321262,1.42385427222242,-0.41888261559499446
0,0.8934905680374593,0.667931191894128,0.6209674710721217,0.4884349829446923,1.42385427222242,-0.41888261559499446
0,1.0680868097426024,0.9923696274325242,2.072218649389311,1.512921840240429,1.42385427222242,-0.41888261559499446
0,1.8499743269438944,-0.8821635556782121,1.450253858681944,0.8019600003300592,1.42385427222242,-0.41888261559499446
0,-0.9283832584509881,0.05510303587715665,-0.1737653170539582,-0.4521400692114084,1.42385427222242,-0.41888261559499446
0,-1.102979500156131,-0.6658712653192805,-0.000997319635245187,-0.6146238373454307,1.42385427222242,-0.41888261559499446
0,-0.6475110435340191,0.6318824768343057,-0.4156405134401564,-0.3316122036472041,1.42385427222242,-0.41888261559499446
0,-1.5432656748908393,-0.3774815448407067,-0.968498105180038,-0.9990924718033989,1.42385427222242,-0.41888261559499446
0,-1.7406353394270877,-1.1345045610969648,0.2754314762346956,-0.544443054865008,1.42385427222242,-0.41888261559499446
0,-1.1409352048746404,-1.2426507062764307,-0.3810869139564138,-0.8121979967196644,1.42385427222242,-0.41888261559499446
0,-1.110570641099833,-0.161189254481775,-1.6250164953711475,-0.7610880790437043,1.42385427222242,-0.41888261559499446
0,-0.8752452718450751,-1.9636250074728678,-0.5538549113751268,-0.780158943848167,1.42385427222242,-0.41888261559499446
0,-1.5280833930034357,-0.12514053942195263,-1.417694898468692,-0.8068581545744148,1.42385427222242,-0.41888261559499446
0,-0.16167802313709986,0.6318824768343057,-0.7266229087938398,-0.3949274747980203,1.42385427222242,-0.41888261559499446
0,-0.7613781576895471,0.4876876165950187,-0.3465333144726712,-0.7763447708872745,1.42385427222242,-0.41888261559499446
0,-0.6019641978718079,0.19929789611644358,-0.795730107761325,-0.7214206802504218,1.42385427222242,-0.41888261559499446
0,-1.224437755255361,0.3074440412959094,-0.968498105180038,-0.8022811470213438,1.42385427222242,-0.41888261559499446
0,-1.2472111780864663,-0.9542609857978557,-0.8302837072450676,-0.7359145375018136,1.42385427222242,-0.41888261559499446
0,-0.6702844663651247,-1.3147481363960742,-0.6575157098263547,0.7058428417155672,1.42385427222242,-0.41888261559499446
0,-0.7234224529710378,0.19929789611644358,-0.795730107761325,-0.6542912361387131,1.42385427222242,-0.41888261559499446
0,-0.4501413789977705,1.5691490683896745,-0.3465333144726712,0.4922491559055848,1.42385427222242,-0.41888261559499446
0,-0.9739301041131994,0.27139532623608703,0.30998507571843825,-0.6367460405186075,1.42385427222242,-0.41888261559499446
0,-1.2623934599738702,0.05510303587715665,0.586413871588379,0.22449421405092843,1.42385427222242,-0.41888261559499446
0,-0.19204258691190723,-1.3507968514558966,0.240877876750953,0.013951866609660135,1.42385427222242,-0.41888261559499446
0,-0.4956882246599818,-1.0263584159174997,0.1372170782997252,-0.48799329504379835,1.42385427222242,-0.41888261559499446
0,-0.48809708371627986,0.4155901864753752,-0.000997319635245187,-0.4940959717812264,1.42385427222242,-0.41888261559499446
0,-1.0270680907191123,-0.44957897496035015,-0.8993909062125528,0.14668508564872057,1.42385427222242,-0.41888261559499446
0,-0.7993338624080565,0.37954147141555283,-0.3465333144726712,0.04675375407333599,1.42385427222242,-0.41888261559499446
0,-0.7993338624080565,0.9563209123727031,0.20632427726721042,-0.3972159785745558,1.42385427222242,-0.41888261559499446
0,-0.6323287616466154,1.533100353329852,0.6555210705558643,0.22373137945874993,1.42385427222242,-0.41888261559499446
0,-0.3059097010674352,0.19929789611644358,-0.5193013118913842,-0.29575897781481425,1.42385427222242,-0.41888261559499446
0,-0.03262862709416795,0.7039799069539491,0.30998507571843825,-0.4857047912672628,1.42385427222242,-0.41888261559499446
0,-0.6626933254214228,1.5691490683896745,-0.7266229087938398,0.12532571706772236,1.42385427222242,-0.41888261559499446
0,-0.48809708371627986,-0.2693353996612408,-0.3465333144726712,-0.4391718811443738,1.42385427222242,-0.41888261559499446
0,-0.4121856742792612,0.6318824768343057,1.1392714633282606,0.5692954497156142,1.42385427222242,-0.41888261559499446
0,-0.3590476876733485,-0.6658712653192805,-1.3485876995012067,-1.251590721814485,1.42385427222242,-0.41888261559499446
0,-0.20722486879931118,-1.0263584159174997,-1.141266102598751,-1.4171258283172214,1.42385427222242,-0.41888261559499446
0,-1.1788909095931497,-0.6298225502594594,-1.7286772938223753,-1.3515220533898697,1.42385427222242,-0.41888261559499446
0,0.3241549972598194,-1.5670891418148276,-0.4156405134401564,-1.3530477225742268,1.42385427222242,-0.41888261559499446
0,-0.03262862709416795,-1.6031378568746493,-0.8993909062125528,-1.6169884914679906,1.42385427222242,-0.41888261559499446
0,-0.8676541309013731,-1.7112840020541151,-0.968498105180038,-1.0402855397810384,1.42385427222242,-0.41888261559499446
0,-0.4349590971103671,-0.5216764050799936,-1.5559092964036623,-1.2500650526301282,1.42385427222242,-0.41888261559499446
0,-0.6626933254214228,-0.44957897496035015,-0.795730107761325,-1.3873752792222596,1.42385427222242,-0.41888261559499446
0,-0.5184616474910875,-1.8194301472335803,-0.9339445056962954,-1.4339081893451486,1.42385427222242,-0.41888261559499446
0,-0.7006490301399322,-1.7473327171139368,-1.0721589036312658,-1.197429465769811,1.42385427222242,-0.41888261559499446
0,-0.22999829163041655,-1.1345045610969648,-0.795730107761325,-0.8823787792000871,1.42385427222242,-0.41888261559499446
0,0.46079553424645325,-0.7019199803791029,-0.7611765082775824,-1.0860556153117489,1.42385427222242,-0.41888261559499446
0,0.012918218568043349,0.4516389015351963,0.8628426674583198,0.0383625735593724,1.42385427222242,-0.41888261559499446
0,0.16474103744208066,1.208661917791456,0.41364587416966603,0.6738037888440698,1.42385427222242,-0.41888261559499446
0,0.3848841248094346,0.05510303587715665,0.03355627984849741,1.5724229384303525,1.42385427222242,-0.41888261559499446
0,0.27101701065390665,0.6318824768343057,1.1392714633282606,1.008688174810435,1.42385427222242,-0.41888261559499446
0,-0.0629931908689753,1.929636218987893,0.240877876750953,1.1025168296483916,1.42385427222242,-0.41888261559499446
0,0.42283982952794397,-0.44957897496035015,0.06810987933224001,0.3885036513693077,-0.702319064182848,2.387303656848035
0,0.15714989649837868,-0.161189254481775,0.06810987933224001,0.21839153731350036,-0.702319064182848,2.387303656848035
0,0.8099880176567392,-0.6658712653192805,0.586413871588379,0.2222057102743929,-0.702319064182848,2.387303656848035
0,1.0680868097426024,0.37954147141555283,1.6575754555843998,0.12227437869900831,-0.702319064182848,2.387303656848035
0,0.5215246617960679,-1.3507968514558966,1.623021856100657,0.6844834731345689,-0.702319064182848,2.387303656848035
0,0.3697018429220307,-1.42289428157554,2.072218649389311,1.2520324097153792,-0.702319064182848,2.387303656848035
0,1.0604956687989004,1.7133439286289613,0.17177067778346783,0.9034170010898008,-0.702319064182848,2.387303656848035
0,1.8727477497750002,1.4249542081503863,2.2104330473242815,0.504454509380441,-0.702319064182848,2.387303656848035
0,-0.2831362782363298,0.9202721973128807,1.7957898535193701,0.9377445577378337,-0.702319064182848,2.387303656848035
0,0.7568500310508259,-0.3774815448407067,1.6575754555843998,1.6731171045979156,-0.702319064182848,2.387303656848035
0,2.0245705686490374,-0.557725120139816,1.1392714633282606,1.4496065690896127,-0.702319064182848,2.387303656848035
0,-1.269984600917572,-0.12514053942195263,-1.0376053041475233,-0.5253721900605453,-0.702319064182848,2.387303656848035
0,-0.8752452718450751,-0.4135302599005278,-0.450194112923899,-0.6573425745074272,-0.702319064182848,2.387303656848035
0,-0.7386047348584415,-0.2693353996612408,0.20632427726721042,-0.40713282827287645,-0.702319064182848,2.387303656848035
0,-1.0574326544939197,0.5237363316548398,-0.3810869139564138,-0.4292550314460532,-0.702319064182848,2.387303656848035
0,-0.9207921175072864,1.10051577261199,-0.4847477124076416,-0.6626824166526767,-0.702319064182848,2.387303656848035
0,-1.0346592316628143,0.9923696274325242,0.34453867520218084,-0.0905564725187955,-0.702319064182848,2.387303656848035
0,-0.7537870167458451,0.01905432081733428,-0.9339445056962954,-0.7694792595576679,-0.702319064182848,2.387303656848035
0,-1.4218074197916093,-0.3053841147210619,-1.417694898468692,-0.8556795684738393,-0.702319064182848,2.387303656848035
0,-0.4121856742792612,-0.44957897496035015,-0.968498105180038,-0.7725305979263819,-0.702319064182848,2.387303656848035
0,-0.7082401710836341,-0.44957897496035015,-0.24287251602144339,-0.9434055465743678,-0.702319064182848,2.387303656848035
0,-1.2623934599738702,-0.44957897496035015,-1.2103733015662361,-0.9304373585073331,-0.702319064182848,2.387303656848035
0,-0.5260527884347892,0.05510303587715665,-0.07010451860273038,0.48233230620726425,-0.702319064182848,2.387303656848035
0,-1.1788909095931497,-0.12514053942195263,-0.5193013118913842,0.21000035679953677,-0.702319064182848,2.387303656848035
0,-0.8980186946761808,-0.2693353996612408,0.7591818690070921,-0.5581740775242211,-0.702319064182848,2.387303656848035
0,-0.47291480182887646,-1.2426507062764307,-1.0030517046637806,-0.03868372025065694,-0.702319064182848,2.387303656848035
0,-1.1788909095931497,0.4876876165950187,0.4827530731371512,1.2245703643969528,-0.702319064182848,2.387303656848035
0,-0.5715996340970004,0.7760773370735938,0.37909227468592344,0.10167784471018859,-0.702319064182848,2.387303656848035
0,-0.7765604395769508,0.9923696274325242,0.240877876750953,0.1573647699392197,-0.702319064182848,2.387303656848035
0,-1.269984600917572,1.0284183424923465,0.6209674710721217,-0.01503584789312318,-0.702319064182848,2.387303656848035
0,-0.07058433181267727,1.208661917791456,0.8973962669420624,0.5387820660284739,-0.702319064182848,2.387303656848035
0,-1.558447956778243,-1.4589429966353618,0.03355627984849741,-0.7885501243621306,-0.702319064182848,2.387303656848035
0,-0.1996337278556092,-1.6391865719344711,-1.3485876995012067,-1.2866811130546965,-0.702319064182848,2.387303656848035
0,-0.8752452718450751,-1.7473327171139368,-1.2103733015662361,-1.2210773381273448,-0.702319064182848,2.387303656848035
0,-0.9056098356198824,-1.6752352869942928,-0.2083189165377008,-1.2119233230212028,-0.702319064182848,2.387303656848035
0,-0.7158313120273359,-1.7833814321737587,-1.2794805005337215,-1.3965292943284018,-0.702319064182848,2.387303656848035
0,-0.5640084931532985,0.09115175093697774,-1.314034100017464,-1.455267557926147,-0.702319064182848,2.387303656848035
0,-0.7006490301399322,-2.1078198677121556,-1.5559092964036623,-1.413311655356329,-0.702319064182848,2.387303656848035
0,-0.2603628554052239,-1.3507968514558966,-1.2449269010499788,-1.31566882755748,-0.702319064182848,2.387303656848035
0,-0.7006490301399322,-2.468307018310374,-1.314034100017464,-1.357624730127298,-0.702319064182848,2.387303656848035
0,-0.13131345936229252,-1.6031378568746493,-0.5193013118913842,-1.281341270909447,-0.702319064182848,2.387303656848035
0,-0.9283832584509881,-0.6658712653192805,-1.5213556969199196,-0.6832789506414965,-0.702319064182848,2.387303656848035
0,0.05087392328655267,0.01905432081733428,-0.795730107761325,-0.5848732882504689,-0.702319064182848,2.387303656848035
0,-0.4501413789977705,-1.7112840020541151,-1.1758197020824936,-0.9243346817699051,-0.702319064182848,2.387303656848035
0,-0.34386540578594454,0.4155901864753752,0.03355627984849741,-1.1348770292111734,-0.702319064182848,2.387303656848035
0,-0.1996337278556092,-0.593773835199637,-0.450194112923899,-0.550545731602436,-0.702319064182848,2.387303656848035
0,0.49116009802126065,-0.593773835199637,0.7246282695233495,0.008612024464410577,-0.702319064182848,2.387303656848035
0,0.46838667519015525,-0.7740174104987463,-0.10465811808647299,0.19932067250903765,-0.702319064182848,2.387303656848035
0,0.195105601216888,1.10051577261199,2.037665049905568,-0.320932519356705,-0.702319064182848,2.387303656848035
1,1.6601958033513478,-1.206601991216609,0.4481994736534086,1.6982906461398064,1.42385427222242,-0.41888261559499446
1,0.9390374136996705,0.01905432081733428,0.9665034659095476,0.48385797539162123,1.42385427222242,-0.41888261559499446
1,0.8175791586004406,1.4610029232102086,1.0010570653932902,0.18711531903418152,1.42385427222242,-0.41888261559499446
1,0.020509359511744783,-0.23328668460141846,-0.4156405134401564,-0.003593329010445555,1.42385427222242,-0.41888261559499446
1,1.197136205785534,1.2807593479110992,1.0010570653932902,1.2177048530673462,1.42385427222242,-0.41888261559499446
1,1.6222400986328385,1.7493926436887837,0.20632427726721042,1.1215876944528542,1.42385427222242,-0.41888261559499446
1,1.3413678837158698,0.27139532623608703,-0.5538549113751268,0.4869093137603353,1.42385427222242,-0.41888261559499446
1,1.1288159372922173,0.667931191894128,-0.10465811808647299,-0.22252685696567745,1.42385427222242,-0.41888261559499446
1,1.2123184876729378,0.5597850467146621,1.726682654551885,1.3679832677265125,1.42385427222242,-0.41888261559499446
1,1.5766932529706272,0.7039799069539491,3.177933832869074,1.8134786695587612,1.42385427222242,-0.41888261559499446
1,2.457265602440044,2.506415659945042,1.5884682566169144,1.4976651483968588,1.42385427222242,-0.41888261559499446
1,1.7892451993942797,-0.3414328297808843,0.8628426674583198,0.772972285827276,1.42385427222242,-0.41888261559499446
1,1.8499743269438944,-0.7379686954389253,1.3465930602307163,1.2116021763299183,1.42385427222242,-0.41888261559499446
1,1.7892451993942797,0.667931191894128,2.141325848356796,1.744060721670517,1.42385427222242,-0.41888261559499446
1,-1.2927580237486778,-0.4856276900201712,-1.5559092964036623,-0.6771762739040684,1.42385427222242,-0.41888261559499446
1,-0.6323287616466154,-1.0984558460371432,-0.5884085108588694,-0.5581740775242211,1.42385427222242,-0.41888261559499446
1,-0.8980186946761808,0.5597850467146621,-0.7266229087938398,-0.831268861524127,1.42385427222242,-0.41888261559499446
1,-0.9739301041131994,1.0644670575521678,-0.9339445056962954,-1.2927837897921246,1.42385427222242,-0.41888261559499446
1,-0.9359743993946901,-0.44957897496035015,-0.6229621103426121,0.18711531903418152,1.42385427222242,-0.41888261559499446
1,-1.1712997686494477,1.388905493090565,-0.1737653170539582,-0.27211110545728046,1.42385427222242,-0.41888261559499446
1,-0.7765604395769508,0.37954147141555283,-0.9339445056962954,-0.8152493350883784,1.42385427222242,-0.41888261559499446
1,-0.1996337278556092,0.7400286220137714,-0.3119797149889286,-0.4864676258594413,1.42385427222242,-0.41888261559499446
1,-0.5640084931532985,-0.5216764050799936,-0.450194112923899,-0.28736779730085066,1.42385427222242,-0.41888261559499446
1,-1.1333440639309385,-1.3507968514558966,-0.6920693093100972,-0.5169810095465817,1.42385427222242,-0.41888261559499446
1,-0.8069250033517584,-0.1972379695415974,-0.6575157098263547,-0.9578994038257594,1.42385427222242,-0.41888261559499446
1,0.2786081515976086,0.4516389015351963,-0.4156405134401564,0.15507626616268416,1.42385427222242,-0.41888261559499446
1,-0.3590476876733485,-0.3774815448407067,-1.314034100017464,-0.6542912361387131,1.42385427222242,-0.41888261559499446
1,-0.33627426484224254,0.5958337617744845,0.37909227468592344,-0.23396937584835506,1.42385427222242,-0.41888261559499446
1,-0.8524718490139694,-0.6658712653192805,-0.5884085108588694,-0.7938899665073802,1.42385427222242,-0.41888261559499446
1,-0.768969298633249,-0.3053841147210619,-0.5538549113751268,-0.646662890216928,1.42385427222242,-0.41888261559499446
1,-0.7613781576895471,-0.161189254481775,-1.2103733015662361,-0.7862616205855951,1.42385427222242,-0.41888261559499446
1,-0.5867819159844041,1.6772952135691404,-0.968498105180038,-1.092158292049177,1.42385427222242,-0.41888261559499446
1,-0.5867819159844041,-1.7833814321737587,-0.7266229087938398,-0.04173505861937097,1.42385427222242,-0.41888261559499446
1,-1.50530997017233,0.1272004659968001,-1.314034100017464,-0.5764821077365053,1.42385427222242,-0.41888261559499446
1,-0.6854667482525284,0.6318824768343057,-0.450194112923899,0.7218623681513159,1.42385427222242,-0.41888261559499446
1,-0.5412350703221931,-0.161189254481775,-1.1758197020824936,-0.677939108496247,1.42385427222242,-0.41888261559499446
1,-0.7613781576895471,0.5597850467146621,0.6209674710721217,-0.0989476530327591,1.42385427222242,-0.41888261559499446
1,-0.34386540578594454,1.0644670575521678,0.2754314762346956,-0.1531089090774332,1.42385427222242,-0.41888261559499446
1,-0.5108705065473855,0.4155901864753752,-0.450194112923899,-0.009696005747873621,1.42385427222242,-0.41888261559499446
1,-0.5867819159844041,0.4516389015351963,0.20632427726721042,1.0826831302517503,1.42385427222242,-0.41888261559499446
1,-0.4805059427725779,0.8121260521334149,1.623021856100657,-0.04249789321154948,1.42385427222242,-0.41888261559499446
1,-0.2603628554052239,0.01905432081733428,0.2754314762346956,-0.18591079654110904,1.42385427222242,-0.41888261559499446
1,-0.8221072852391621,0.7039799069539491,0.5173066726208938,0.5853149761513629,1.42385427222242,-0.41888261559499446
1,-0.38941225144815583,1.0644670575521678,-0.035550919118987785,0.27026428958163895,1.42385427222242,-0.41888261559499446
1,-0.8448807080702677,-0.7019199803791029,-0.2083189165377008,-0.6573425745074272,1.42385427222242,-0.41888261559499446
1,-0.7461958758021434,0.1272004659968001,0.34453867520218084,-0.25151457146846073,1.42385427222242,-0.41888261559499446
1,-0.47291480182887646,-0.8100661255585687,-1.2449269010499788,-1.4278055126077205,1.42385427222242,-0.41888261559499446
1,-0.38941225144815583,-2.4322583032505523,-1.5213556969199196,-1.3454193766524416,1.42385427222242,-0.41888261559499446
1,-0.44255023805406857,0.5597850467146621,-0.795730107761325,-1.3316883539932285,1.42385427222242,-0.41888261559499446
1,-0.5032793656036838,-1.42289428157554,-1.417694898468692,-0.8411857112224477,1.42385427222242,-0.41888261559499446
1,-0.4501413789977705,-1.7112840020541151,-1.6595700948548902,-1.1005494725631406,1.42385427222242,-0.41888261559499446
1,-0.6019641978718079,-0.05304310930230918,-1.141266102598751,-1.2698987520267693,1.42385427222242,-0.41888261559499446
1,-0.6247376207029135,-1.7112840020541151,-1.1067125031150085,-1.1615762399374212,1.42385427222242,-0.41888261559499446
1,-0.46532366088517446,-0.7379686954389253,-1.0030517046637806,-1.0715617580603571,1.42385427222242,-0.41888261559499446
1,-1.102979500156131,-1.7112840020541151,-0.8302837072450676,-1.1920896236245615,1.42385427222242,-0.41888261559499446
1,-0.38941225144815583,-0.8461148406183898,-0.24287251602144339,-1.0013809755799343,1.42385427222242,-0.41888261559499446
1,-0.5336439293784911,-1.0984558460371432,-1.2449269010499788,-0.9968039680268633,1.42385427222242,-0.41888261559499446
1,-0.7082401710836341,0.4155901864753752,-0.5193013118913842,-0.7443057180157772,1.42385427222242,-0.41888261559499446
1,-0.14649574124969592,-0.557725120139816,-0.5884085108588694,-0.9807844415911147,1.42385427222242,-0.41888261559499446
1,0.42283982952794397,-0.44957897496035015,0.03355627984849741,-0.9510338924961529,1.42385427222242,-0.41888261559499446
1,-0.5715996340970004,-0.557725120139816,-0.4156405134401564,-0.8160121696805569,1.42385427222242,-0.41888261559499446
1,-0.1996337278556092,-0.8100661255585687,-0.795730107761325,-0.9334886968760472,1.42385427222242,-0.41888261559499446
1,-0.5108705065473855,-0.7740174104987463,-0.8993909062125528,-0.7023498154459592,1.42385427222242,-0.41888261559499446
1,0.1040119098924654,-0.5216764050799936,-1.5904628958874047,-0.7671907557811324,1.42385427222242,-0.41888261559499446
1,-0.017446345206764545,-2.6485505936094835,-1.2794805005337215,-0.6581054090996057,1.42385427222242,-0.41888261559499446
1,-0.18445144596820526,-0.6298225502594594,-0.795730107761325,-0.871699094909588,1.42385427222242,-0.41888261559499446
1,-0.0022640633193605976,0.01905432081733428,0.41364587416966603,0.4800438024307287,1.42385427222242,-0.41888261559499446
1,0.17233217838578208,-0.23328668460141846,-0.5193013118913842,0.3892664859614862,1.42385427222242,-0.41888261559499446
1,1.1288159372922173,1.7854413587486049,0.4827530731371512,2.1575170706312683,1.42385427222242,-0.41888261559499446
1,1.9410680182683164,-0.1972379695415974,0.41364587416966603,0.7073685108999241,1.42385427222242,-0.41888261559499446
2,0.9694019774744779,1.7493926436887837,0.8282890679745772,0.5349678930675813,-0.702319064182848,-0.41888261559499446
2,1.3869147293780806,0.7760773370735938,1.3465930602307163,0.6738037888440698,-0.702319064182848,-0.41888261559499446
2,2.1232554009171616,2.0017336491075364,1.7957898535193701,1.4312985388773285,-0.702319064182848,-0.41888261559499446
2,1.3945058703217825,1.1365644876718124,-0.10465811808647299,1.2695776053354848,-0.702319064182848,-0.41888261559499446
2,0.8858994270937578,0.09115175093697774,0.240877876750953,0.6852463077267474,-0.702319064182848,-0.41888261559499446
2,0.33174613820352133,0.1272004659968001,-0.5193013118913842,0.2588217706989613,-0.702319064182848,-0.41888261559499446
2,0.7188943263323165,0.5597850467146621,1.3465930602307163,0.21610303353696483,-0.702319064182848,-0.41888261559499446
2,1.0073576821929873,0.9923696274325242,0.17177067778346783,0.35265042553691783,-0.702319064182848,-0.41888261559499446
2,1.7361072127883663,1.2807593479110992,0.8282890679745772,1.2032109958159547,-0.702319064182848,-0.41888261559499446
2,0.1495587555546767,1.10051577261199,1.104717863844518,0.7996714965535237,-0.702319064182848,-0.41888261559499446
2,2.6622264079199938,0.9563209123727031,1.3120394607469736,0.19626933414032363,-0.702319064182848,-0.41888261559499446
2,2.44208332055264,1.4249542081503863,1.5193610576494292,0.9438472344752618,-0.702319064182848,-0.41888261559499446
2,2.5331770118770627,0.4516389015351963,1.2429322617794885,1.5617432541398535,-0.702319064182848,-0.41888261559499446
